Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Bolivia,BOL,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.5899829827245,13.5543103555304,13.5319907523317,13.5112659918665,13.4852317636595,13.4598851622984,13.4247194538724,13.3683387895185,13.2867263399231,13.1747363156804,13.0351860411637,12.8904793882017,12.7396177994532,12.5847207681984,12.452426988076,12.3309655112003,12.1926591535615,12.0504329178673,11.9141343434624,11.7693025323263,11.6291920260086,11.5278183161296,11.4546908787284,11.3803859146996,11.3037433029503,11.2242864864957,11.123663720222,11.0047699983361,10.8856579018316,10.7645947604416,10.6522054935558,10.5517791642121
Bolivia,BOL,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.7368351463836,11.7449602326433,11.7447551789676,11.7121874128474,11.6634605451398,11.6390150248064,11.6372829473998,11.6588942933289,11.6982567299401,11.7380653048433,11.7680662902881,11.7969783479463,11.8084545535541,11.7793352222027,11.7123235825119,11.6127396926316,11.4950972124751,11.3673841881157,11.2407611067024,11.1340734785058,11.0360778225583,10.9231727892686,10.804987521287,10.6902203554701,10.5675880136816,10.4487962119773,10.3641492851692,10.3038526998158,10.2416280602049,10.1769022912618,10.116512150762,10.0476421812263
Bolivia,BOL,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.1580607490954,12.1611853494952,12.1527446094338,12.1028797563512,12.0314431253198,11.9855775886671,11.9623433392785,11.9621518548692,11.9779941156348,11.9945622538002,12.0063246483861,12.026757235048,12.0378590033314,12.0119176805351,11.9489046317027,11.8518748630992,11.7342015925379,11.6008390377343,11.4651103901989,11.3511316185352,11.2483517742116,11.1335802584417,11.0179016417714,10.9077237120135,10.7898966581628,10.6769277679192,10.5997146574287,10.5484449993298,10.4963198562318,10.4420419493592,10.3979197885678,10.3494039082308
Bolivia,BOL,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.2999363151237,10.3164760105914,10.3397426586989,10.3415583208276,10.3180503859346,10.2973048140131,10.2780437243447,10.2581832777881,10.2409007290857,10.2337476539707,10.2454965070154,10.2924026604957,10.3730384059028,10.4658533400842,10.5563321659894,10.632157278083,10.6822642838963,10.6972547566963,10.6768562629018,10.6226659830113,10.539518054093,10.4430426975047,10.3396085175411,10.2371674847764,10.1535930726672,10.0790405185398,9.99141499370367,9.89909616653704,9.81016453492264,9.71370701420716,9.6276737451161,9.58255583652013
Bolivia,BOL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.6144745319193,10.6335897764848,10.6591794295452,10.6413917995544,10.5800246889563,10.5284389480736,10.4863719989596,10.4513583906793,10.4263514458622,10.4160427600319,10.4244597619363,10.4786005718464,10.5749003021108,10.6762955694109,10.7688134071708,10.844517592034,10.8941547881349,10.9094812550285,10.8922156836512,10.842323452024,10.7626850902357,10.6675618680493,10.5607361094071,10.4517408765988,10.3629001539219,10.2849034844442,10.1961811837929,10.106462786298,10.0218157204687,9.92996495923912,9.85583857084008,9.83002195080768
Bolivia,BOL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.5847652688727,55.6671867112977,55.7650438797152,55.8022588277522,55.790483735279,55.815359400337,55.8737819904881,55.9685114301547,56.0977783323326,56.2568072659816,56.4564437352083,56.7527135572903,57.1377459206886,57.5492764020669,57.975626605922,58.4100231322411,58.8340622965551,59.2403558300807,59.6333236274381,60.0048700083347,60.3542682700481,60.692271070359,61.0205287814778,61.3513067480168,61.701233971368,62.0503106130246,62.3798839662433,62.696047368494,63.0051206587803,63.3055396457316,63.6195579450078,63.9678580322054
Bolivia,BOL,"Population ages 15-64, female",SP.POP.1564.FE.IN,1979857,2023188,2067365,2107147,2142632,2179332,2217695,2257936,2300289,2345307,2393146,2447439,2508323,2571834,2637364,2704596,2773306,2842797,2912587,2982432,3052236,3122434,3192987,3264449,3337490,3410825,3483612,3556114,3628433,3700465,3771200,3840539
Bolivia,BOL,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,55.8153961782872,55.8844473367721,55.9683421767305,55.9674497669292,55.8953505237796,55.8628914325409,55.8673368814055,55.9109697807252,55.9922618696263,56.1086954701449,56.2721118507528,56.5520424514732,56.9377539155271,57.3514321671158,57.7818026902185,58.2209184241839,58.6498012989297,59.0600798998878,59.4552529580024,59.8285084277371,60.17938652934,60.5189134081542,60.8496768646033,61.1838975760336,61.5362404830577,61.8858610858759,62.2151673683321,62.5305982997359,62.8388736106371,63.1379566924573,63.4467111712177,63.7865278175696
Bolivia,BOL,"Population ages 15-64, male",SP.POP.1564.MA.IN,1964545,2009839,2056136,2102849,2149733,2197414,2246267,2296569,2348493,2402235,2457962,2516201,2577270,2640622,2705831,2772738,2841030,2910124,2979540,3048848,3117943,3187283,3256698,3326737,3398426,3470608,3542244,3613513,3684512,3755228,3822533,3886441
Bolivia,BOL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,55.3542570167909,55.4501825726256,55.5621190406929,55.6377055029338,55.6863541514347,55.7682983328623,55.8801465796688,56.0252007082896,56.2015152796904,56.4021654720726,56.6370788272211,56.9492718837187,57.333741471886,57.7432833209874,58.1658015595038,58.5956677170714,59.015051067941,59.417526831434,59.8084268845903,60.1783986675218,60.5264519310145,60.8630673193158,61.1889723376524,61.5164743885727,61.8641324119682,62.2127811980353,62.5427270087664,62.859725378703,63.1696992852649,63.471551217291,63.791008941428,64.1480622334035
Bolivia,BOL,"Population ages 15-64, total",SP.POP.1564.TO,3944403,4033027,4123501,4209995,4292365,4376745,4463961,4554504,4648783,4747541,4851108,4963640,5085593,5212455,5343196,5477335,5614336,5752921,5892126,6031280,6170180,6309718,6449685,6591185,6735916,6881432,7025856,7169627,7312945,7455693,7593734,7726980
Bolivia,BOL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.83942699962477,8.85792526930044,8.878676911011,8.88334506434349,8.87753920129226,8.87858013465036,8.8860176036544,8.9022543060467,8.92265581689427,8.94065338336601,8.9587943030608,8.98710997477913,9.02087278558988,9.05221180238209,9.09078958769709,9.1443098848808,9.21153905327502,9.29361032542807,9.38774135436575,9.48026145804747,9.56020991751213,9.6196192024902,9.64923915678356,9.64673215293123,9.61388866507351,9.55537871245766,9.48514608173133,9.40865296441937,9.33317942992643,9.27468030184345,9.23244412557339,9.18824765297691
Bolivia,BOL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.03035623290295,9.05354681984282,9.07877717948278,9.0767034123346,9.05093356816034,9.0278386698937,9.00894536000419,8.99933291381757,8.99679218455594,8.9965116012883,9.0021397072615,9.03032352349389,9.07769400086381,9.13087854626165,9.1948317778315,9.27183737143742,9.35848138698239,9.45482454353817,9.55656538578232,9.65108111866345,9.73143565137252,9.79113145300942,9.82223866438222,9.82391617859794,9.79620799288888,9.74193654206062,9.6738741517609,9.59502808933303,9.5140080859352,9.45111766108266,9.41219241338286,9.37886592280294
Bolivia,BOL,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.53292852042187,7.53389354380541,7.53782577638999,7.53198581654471,7.51984195307845,7.51919594280243,7.53093499843245,7.55226820989939,7.57953399610903,7.61284565429845,7.65074150973121,7.70336420762218,7.76967467600677,7.83388326555488,7.89186763812288,7.94537179501669,7.99287651666656,8.03349234433841,8.0725689775276,8.11854760150918,8.17871498573413,8.25366537227429,8.3439673007408,8.44555399992878,8.54641837725636,8.63674111313537,8.70893256778485,8.75423048254449,8.77041597822169,8.7585581715086,8.73032316481817,8.70066476496552
Bolivia,BOL,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.60557677490578,7.61499592367126,7.62713753697534,7.63353779833173,7.63611726723224,7.64621541770187,7.66357774348359,7.68462790215728,7.70535002448728,7.72627193309412,7.7473140751999,7.7778675555115,7.82061020347123,7.86596436176174,7.91148230244726,7.96044282046088,8.01202390406302,8.06492200965197,8.12372140983826,8.19283193944674,8.2746394286183,8.36759321346457,8.47144716414388,8.58060988420784,8.68381260648631,8.77500186650488,8.84799447571414,8.89512796696271,8.91548806427464,8.90873505667429,8.89052080465926,8.87401715295763
Bolivia,BOL,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.3874042083891,6.41350482528273,6.43762044641976,6.44337906213894,6.43338675999637,6.42598523793228,6.42128178253911,6.42235422559502,6.43300547498891,6.45322235872089,6.48270202524919,6.52821953132853,6.58609846715747,6.64756612482928,6.71349625757268,6.7812315509797,6.84855968026802,6.91690081342735,6.98400369479183,7.04591283233914,7.1043240822911,7.15923352072465,7.20950592834155,7.25856391283242,7.3144176662917,7.38395533538469,7.46755351609318,7.5656686417564,7.67462487559932,7.78307122142449,7.88781885387616,7.9838479967779
Bolivia,BOL,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.36652357165268,6.40129835553587,6.43425263710009,6.45560297904096,6.46799625067722,6.48308047965913,6.50033391018718,6.52199024168427,6.55060107801456,6.58503786289061,6.62422122812653,6.67060255269029,6.72024894078814,6.7680070412718,6.81542074432142,6.8613904248016,6.9057266844714,6.95255488051818,7.00234081800263,7.05286913190651,7.10722239558487,7.16593621250951,7.22760068323062,7.29492098473357,7.37211335008261,7.46163671460365,7.56198423350313,7.67276424974052,7.78879255400632,7.89950570410649,8.00995381470695,8.11625295636066
Bolivia,BOL,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.40302321326427,5.40479174964768,5.41482840010336,5.43294067650301,5.45767189141865,5.48617546072185,5.51627271796328,5.5462134101483,5.56748622124749,5.5804815146647,5.59438347821793,5.61379834625956,5.6395167043006,5.67066662310768,5.70923508174931,5.75503414397353,5.80816398476881,5.86664494950917,5.92903856311383,5.99599636346713,6.06515668595005,6.13568152326757,6.20859803908117,6.28066505856092,6.34842947059131,6.4136618913587,6.47623264134766,6.53491410847795,6.59281843176296,6.6569423668882,6.73747723816732,6.83646615760867
Bolivia,BOL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.30451822119246,5.31498088746712,5.33362283527155,5.3688829998689,5.41834647716103,5.46960584926387,5.52083085860007,5.57102955341819,5.61231894939587,5.64497222722782,5.67805862235665,5.71104078270492,5.74484303331627,5.78313648204284,5.82660503058033,5.8739824963538,5.92447939656969,5.97545384838171,6.02534563021378,6.07550860831848,6.12500843221879,6.17476992913912,6.2282979301855,6.28478373868942,6.34234483182957,6.40399841645098,6.47028096470543,6.53970155350029,6.61447775527732,6.69833516031847,6.80088891106559,6.92231982354845
Bolivia,BOL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.78079180683777,4.73172709710174,4.68356457376468,4.64160214611084,4.61434975472779,4.6022969767111,4.60074615068848,4.61401146826418,4.64512980354666,4.68824275975583,4.73344682692149,4.78921568061113,4.850617228603,4.89793315204321,4.93291433249922,4.9639616803926,4.9915455689656,5.01924991250984,5.05245430629518,5.09296147939164,5.14053223083986,5.19620849957408,5.25794422160121,5.32345791467294,5.39349478401591,5.46602117726337,5.54032050809236,5.61724206387235,5.69366115682656,5.76620321830075,5.83820872084284,5.91058682843583
Bolivia,BOL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.66382392649506,4.60630665303752,4.55246751986869,4.5194935836743,4.51937938009764,4.5382197834075,4.56498573869528,4.60326058650159,4.65580148661049,4.71706873548335,4.77814189720096,4.84051740039594,4.90124422565331,4.95007967898798,4.98879120777544,5.02543805343444,5.05990037134844,5.09477457368975,5.1343032159726,5.17914328650244,5.22804359420717,5.2812680542861,5.3362314206045,5.39043125779996,5.44527262452077,5.50012606190235,5.55586404938734,5.61543990037809,5.67782221006475,5.74117298277304,5.81184893785341,5.8910742130085
Bolivia,BOL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.05798678545865,4.11512176042578,4.16224654729851,4.15949747008592,4.10493121838879,4.04016441031832,3.97556563696327,3.91709787594198,3.88441243821088,3.88134026007582,3.89103910120603,3.92100772569675,3.9733371317214,4.03815232139486,4.11028907617853,4.17994996127892,4.24467316917501,4.30288495747859,4.34908638106879,4.38497298277542,4.41785391146547,4.44889798979927,4.48115005404647,4.51851477002026,4.56264703057019,4.61356365997717,4.67229189664345,4.73684802828346,4.80499021117181,4.87723853545835,4.95145726621799,5.02734214427185
Bolivia,BOL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.92913239507974,3.98238694912659,4.02540555154645,4.03405071809693,4.00103045502309,3.95357510354973,3.90742708549581,3.86833140997673,3.85349464504575,3.86983923312752,3.9013020277678,3.94239302322897,3.99531233889085,4.05876837878543,4.12843834551627,4.19553272088429,4.25810596714594,4.31540705345828,4.36272552190165,4.40171962080389,4.43930234126924,4.47620741670908,4.51464115267642,4.55746143728438,4.60536932653641,4.65748761541521,4.71412023743765,4.77276425843839,4.83087608946803,4.88949732991988,4.94696046601996,5.0043186922541
Bolivia,BOL,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.29820845055175,3.31209571787578,3.33866612810809,3.36639264797673,3.39179744198981,3.42254912892522,3.4547288266611,3.47903365871403,3.47699829184241,3.44540046675367,3.40419628433906,3.37009980902383,3.34799912152818,3.34778324705718,3.37279093706761,3.40776714181387,3.44820877194671,3.49710293049703,3.55759460887005,3.62529909921187,3.69134073503464,3.75413199313491,3.81211532861627,3.85962248874045,3.89810895570244,3.93416320162454,3.96898039164559,4.00519676546453,4.0460778487421,4.09298439374439,4.14327393364594,4.19727865734916
Bolivia,BOL,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.12833849036099,3.14328398975331,3.17010026864501,3.2118207024482,3.26357384234738,3.31747438269564,3.36945168949599,3.41138530344127,3.42728558794774,3.40987305468797,3.37878348678732,3.34726849736291,3.32067132414747,3.31576113250766,3.3390560495502,3.37604584798495,3.41784105239696,3.46661995137158,3.52512758677552,3.58969510492713,3.65233731398768,3.71210682532813,3.76819610695329,3.81574735677333,3.85633920013223,3.89617769377435,3.93614195338275,3.97799647892867,4.02383416109172,4.07402615325497,4.12080519328592,4.16410073240333
Bolivia,BOL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.82921261078956,2.81088117965719,2.79510819518218,2.78558812202021,2.78400393186848,2.78773407771681,2.79658507393804,2.81297349551771,2.83806093990657,2.86948242018118,2.90506747303548,2.94149520595504,2.97185655485824,2.98146405251787,2.96725678713762,2.94610639228786,2.92513479982545,2.90824663696554,2.91082232082939,2.93600681087622,2.97036789193471,3.01049436614668,3.0587997414307,3.11746668990736,3.18258092339485,3.24634394736656,3.30766523011728,3.36511400828451,3.4133564661815,3.45352836304341,3.48584213376214,3.50987597420662
Bolivia,BOL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.60108330688252,2.58614434480085,2.57352270579285,2.57987846928931,2.60628963531399,2.63668113992071,2.66992570638268,2.70801129155277,2.75154919573681,2.79768050540986,2.84470923622635,2.88244239494704,2.90546227530644,2.90934635895726,2.88856546268929,2.85940225302888,2.83279640105466,2.81222809600361,2.81055733709395,2.83328262292209,2.86789588599931,2.90747583858534,2.95367976730628,3.00849001983957,3.06889003754617,3.12807396324729,3.18548670806997,3.24025192855675,3.28775397346744,3.32919765083318,3.356571305842,3.36947126101357
Bolivia,BOL,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.38647726782578,2.38803018308397,2.380062539754,2.38116044037769,2.39377798508436,2.40290524874943,2.4071603662207,2.40657985280983,2.40407815779433,2.40327899835763,2.40624434197625,2.40532930970143,2.40474283985879,2.41591823814449,2.43683082620408,2.46502859547693,2.49683547014218,2.52469227303744,2.53508648823816,2.52588381710775,2.51136803448493,2.49793824323787,2.48874857642049,2.49615310366285,2.52266153749426,2.55699152876806,2.59662954117276,2.64363507009585,2.69958467728213,2.76104310603849,2.81219198919764,2.84966180445696
Bolivia,BOL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.11042956539944,2.11364887290545,2.10765337646498,2.11634304029447,2.14266258646542,2.16716855869662,2.18829648836439,2.20587311506072,2.2219706820338,2.23886755883114,2.25794878435779,2.26821558153678,2.2727548273377,2.28504577100013,2.30379723162125,2.3270781366511,2.3515411157736,2.37126061979232,2.37552429535838,2.35994378200714,2.33788179752095,2.31901650823531,2.30590333876263,2.30837265404792,2.33088228802335,2.36343883963178,2.40079905101216,2.44418816656663,2.4948306712108,2.54999855908889,2.58542852377198,2.59761952824662
Bolivia,BOL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.7633697559121,3.78843518832789,3.82245718020577,3.97842743083245,4.23246354414264,4.45050396472142,4.63384020285963,4.78726610404922,4.91384744744977,5.01383893511742,5.09283741837215,5.08878030441967,5.0159972666959,4.95280201400449,4.89978656245107,4.85775996471512,4.82498988096875,4.80146948580354,4.78919635693931,4.78923285429995,4.80003975244906,4.81927345790362,4.84169508359606,4.85781947510036,4.86577455548062,4.87590019030962,4.89390696479109,4.91785975704588,4.948201092367,4.9861197134542,4.97840930778252,4.91015666909944
Bolivia,BOL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,150785,154683,158997,168095,181315,193469,204540,214641,223866,232238,239881,243933,244896,246255,248008,250242,253001,256287,260204,264869,270226,276159,282395,288371,293980,299787,306080,312757,319817,327369,332880,335109
Bolivia,BOL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.25085977402159,4.27264988097691,4.30441680752166,4.46472064702055,4.73000752355938,4.95919860863859,5.15270721149262,5.31493650161238,5.44922353983561,5.55601941178511,5.64051768125075,5.63645438234285,5.55902416989237,5.49143179470872,5.43359893154568,5.38686367865863,5.35045839818271,5.32443968642945,5.31160006430163,5.31335406766904,5.32790788141005,5.35250468316783,5.3816736721262,5.4047909556234,5.42036799427393,5.43932234499028,5.46640051420741,5.49949982407242,5.53873884701814,5.58561720440088,5.60038452954982,5.56573117917928
